股票代码,股票简称,总股本,流通股,总市值,流通市值,行业,上市时间
603915,国茂股份,659088430.0,656632480.0,8442922788.3,8411462068.8,通用设备,20190614
002905,金逸影视,376320000.0,349440000.0,3194956800.0,2966745600.0,文化传媒,20171016
000552,甘肃能化,5351798538.0,3725773985.0,15627251730.96,10879260036.199999,煤炭行业,19940106
600926,杭州银行,5999136495.0,5495053495.0,85487695053.75,78304512303.75,银行,20161027
002171,楚江新材,1482041289.0,1453704013.0,13116065407.65,12865280515.05,有色金属,20070921
000717,中南股份,2423845590.0,2423523840.0,9283328609.7,9282096307.2,钢铁行业,19970508
000721,西安饮食,573914308.0,437501920.0,5733403936.92,4370644180.8,旅游酒店,19970430
002472,双环传动,847206632.0,752198682.0,25051900108.24,22242515026.74,汽车零部件,20100910
603322,超讯通信,157586796.0,157586796.0,5704642015.200001,5704642015.200001,通信服务,20160728
688615,合合信息,100000000.0,18796119.0,22613000000.0,4250366389.47,软件开发,20240926
601577,长沙银行,4021553754.0,4020683625.0,35470104110.28,35462429572.5,银行,20180926
603629,利通电子,259930000.0,254800000.0,4907478400.0,4810624000.0,消费电子,20181224
605339,南侨食品,424290616.0,424290616.0,7501458090.88,7501458090.88,食品饮料,20210518
873305,九菱科技,64867730.0,36277191.0,1610017058.6,900399880.62,通用设备,20221221
002164,宁波东力,532173689.0,479775218.0,3102572606.87,2797089520.94,通用设备,20070823
600814,杭州解百,735105598.0,723458878.0,5388324033.34,5302953575.74,商业百货,19940114
600789,鲁抗医药,898669632.0,898669632.0,8150933562.240001,8150933562.240001,化学制药,19970226
300377,赢时胜,751075080.0,644288979.0,26287627800.0,22550114265.0,软件开发,20140127
601608,中信重工,4579553437.0,4339419293.0,21294923482.050003,20178299712.45,专用设备,20120706
834014,特瑞斯,125705240.0,46258810.0,1632911067.6000001,600901941.9,专用设备,20221213
603668,天马科技,502335741.0,502335741.0,6043098964.23,6043098964.23,农牧饲渔,20170117
000651,格力电器,5601405741.0,5515446256.0,237219533131.35,233579148941.6,家电行业,19961118
601600,中国铝业,17156498909.0,13123099741.0,131075651664.76,100260482021.23999,有色金属,20070430
003001,中岩大地,126731886.0,73171300.0,5797983784.5,3347586975.0,工程咨询服务,20201013
002056,横店东磁,1626712074.0,1625058009.0,22058215723.440002,22035786602.04,光伏设备,20060802
601677,明泰铝业,1243704027.0,1192492027.0,15571174418.039999,14930000178.039999,有色金属,20110919
300444,双杰电气,798625090.0,592300893.0,6333096963.7,4696946081.49,电网设备,20150423
300972,万辰集团,179989761.0,155758146.0,12948463406.34,11205241023.24,农牧饲渔,20210419
601005,重庆钢铁,8918602267.0,8380475067.0,14983251808.56,14079198112.56,钢铁行业,20070228
301488,豪恩汽电,92000000.0,23415000.0,5930319999.999999,1509330899.9999998,汽车零部件,20230704
000751,锌业股份,1615630595.0,1409868779.0,5331580963.5,4652566970.7,有色金属,19970626
300879,大叶股份,199352946.0,197982561.0,3141802428.96,3120205161.36,专用设备,20200901
688360,德马科技,188389762.0,174065223.0,3575637682.76,3303757932.54,通用设备,20200602
600191,华资实业,484932000.0,484932000.0,3249044400.0,3249044400.0,农牧饲渔,19981210
000554,泰山石油,480793318.0,362653197.0,3105924834.28,2342739652.62,石油行业,19931215
000678,襄阳轴承,459611797.0,459611797.0,3254051522.76,3254051522.76,汽车零部件,19970106
600025,华能水电,18000000000.0,18000000000.0,172800000000.0,172800000000.0,电力行业,20171215
300125,ST聆达,267599995.0,265442058.0,2057843961.5500002,2041249426.0200002,光伏设备,20101013
603719,良品铺子,401000000.0,401000000.0,5265130000.0,5265130000.0,食品饮料,20200224
002867,周大生,1095926265.0,1079796332.0,14882678678.7,14663634188.56,珠宝首饰,20170427
600387,*ST海越,468144464.0,404048492.0,1638505624.0,1414169722.0,石油行业,20040218
600810,神马股份,1015091799.0,1015091799.0,8283149079.84,8283149079.84,化纤行业,19940106
603963,*ST大药,219700000.0,219700000.0,725010000.0,725010000.0,中药,20170922
600157,永泰能源,22217764145.0,22217764145.0,43324640082.75,43324640082.75,电力行业,19980513
605111,新洁能,415332567.0,415332567.0,14187760488.72,14187760488.72,半导体,20200928
300998,宁波方正,137169230.0,107679830.0,2455329217.0,1927468956.9999998,汽车零部件,20210602
603156,养元饮品,1265493600.0,1265493600.0,27094217976.0,27094217976.0,食品饮料,20180212
301500,飞南资源,402100778.0,96686871.0,8042015560.0,1933737420.0,环保行业,20230921
603528,多伦科技,705930131.0,705930131.0,6734573449.74,6734573449.74,软件开发,20160503
603690,至纯科技,386248570.0,385568170.0,10181512305.199999,10163576961.199999,专用设备,20170113
688596,正帆科技,289162626.0,289162626.0,10947697020.36,10947697020.36,专用设备,20200820
838402,硅烷科技,422060067.0,422060067.0,4617337132.98,4617337132.98,化学原料,20220928
300604,长川科技,626783502.0,470664611.0,29089022327.82,21843544596.51,半导体,20170417
603336,宏辉果蔬,570385781.0,570385781.0,2960302203.3900003,2960302203.3900003,农牧饲渔,20161124
002767,先锋电子,150000000.0,130182321.0,2377500000.0,2063389787.85,仪器仪表,20150612
603893,瑞芯微,418300800.0,418093300.0,35049424032.0,35032037607.0,半导体,20200207
600307,酒钢宏兴,6263357424.0,6263357424.0,11649844808.640001,11649844808.640001,钢铁行业,20001220
300162,雷曼光电,419510030.0,340758780.0,3582615656.2,2910079981.2,光学光电子,20110113
001309,德明利,148743064.0,87636153.0,12235604444.640001,7208949945.780001,半导体,20220701
688065,凯赛生物,583378039.0,583378039.0,26141169927.59,26141169927.59,化学制品,20200812
002737,葵花药业,584000000.0,584000000.0,12369120000.0,12369120000.0,中药,20141230
002222,福晶科技,470250000.0,468151715.0,15565275000.0,15495821766.5,光学光电子,20080319
603803,瑞斯康达,429233057.0,424883557.0,3674234967.92,3637003247.92,通信设备,20170420
839273,一致魔芋,73754000.0,48447400.0,1826149040.0,1199557624.0,食品饮料,20230221
600516,方大炭素,4025970368.0,4025970368.0,21176604135.68,21176604135.68,非金属材料,20020830
300099,尤洛卡,737265255.0,581412240.0,5065012301.85,3994302088.8,专用设备,20100806
002072,凯瑞德,367680000.0,256457200.0,1974441600.0,1377175164.0,贸易行业,20061018
301077,星华新材,120000000.0,42870002.0,3087600000.0,1103045151.46,化学制品,20210930
603920,世运电路,719403727.0,719403727.0,22877038518.600002,22877038518.600002,电子元件,20170426
300249,依米康,440487994.0,373596925.0,4616314177.12,3915295774.0,软件开发,20110803
000501,武商集团,768992731.0,768293891.0,6897864797.070001,6891596202.27,商业百货,19921120
601818,光大银行,59085551061.0,46406815561.0,220979960968.14,173561490198.14,银行,20100818
000404,长虹华意,695995979.0,692989172.0,5226929802.29,5204348681.72,家电行业,19960619
605198,安德利,349000000.0,270536000.0,11879960000.0,9209045440.0,食品饮料,20200918
688110,东芯股份,442249758.0,442249758.0,9919662071.94,9919662071.94,半导体,20211210
301303,真兰仪表,408800000.0,102200000.0,6467216000.0,1616804000.0,仪器仪表,20230220
603215,比依股份,188550399.0,71032530.0,2888592112.68,1088218359.6,家电行业,20220218
301008,宏昌科技,111642724.0,96522724.0,2399202138.7599998,2074273338.7599998,家电行业,20210611
600609,金杯汽车,1311200558.0,1311200558.0,11223876776.480001,11223876776.480001,汽车零部件,19920724
600989,宝丰能源,7333360000.0,7333360000.0,121587108799.99998,121587108799.99998,化学原料,20190516
600782,新钢股份,3145652149.0,3145652149.0,12645521638.98,12645521638.98,钢铁行业,19961225
688981,中芯国际,7975539838.0,1988359129.0,692117347141.64,172549805214.62,半导体,20200716
002049,紫光国微,849621902.0,849472052.0,55378355572.36001,55368588349.36001,半导体,20050606
001331,胜通能源,201600000.0,50400000.0,2463552000.0,615888000.0,物流行业,20220908
003816,中国广核,50498611100.0,39334986100.0,206034333288.0,160486743288.0,电力行业,20190826
002251,ST步步高,2688699689.0,1513383056.0,10754798756.0,6053532224.0,商业百货,20080619
002786,银宝山新,495612000.0,494112000.0,5783792040.0,5766287040.0,专用设备,20151223
300402,宝色股份,243618497.0,243618497.0,4044067050.2000003,4044067050.2000003,专用设备,20141010
300539,横河精密,222286200.0,171331012.0,2816366154.0,2170763922.04,塑料制品,20160830
002057,中钢天源,758482776.0,750139606.0,6204389107.679999,6136141977.08,非金属材料,20060802
300328,宜安科技,690423600.0,686367975.0,6324280176.0,6287130651.0,小金属,20120619
600803,新奥股份,3097087607.0,2839866085.0,57884567374.83,53077097128.65,燃气,19940103
605218,伟时电子,212833460.0,212833460.0,5288911481.0,5288911481.0,光学光电子,20200928
600690,海尔智家,9382913334.0,6254501095.0,275857652019.6,183882332193.0,家电行业,19931119
300555,ST路通,200000000.0,197822713.0,1907999999.9999998,1887228682.0199997,通信设备,20161018
300026,红日药业,3004154837.0,2685875975.0,12617450315.4,11280679095.0,中药,20091030
688305,科德数控,102235906.0,101702906.0,7567501762.12,7528049102.12,通用设备,20210709
301525,儒竞科技,94311768.0,49401197.0,6250040865.36,3273817325.1899996,通用设备,20230830
601069,西部黄金,917681436.0,683992760.0,11755499195.16,8761947255.6,贵金属,20150122
835179,凯德石英,75000000.0,59509255.0,2322000000.0,1842406534.8,玻璃玻纤,20220304
300488,恒锋工具,165679321.0,136696663.0,4289437620.69,3539076605.07,通用设备,20150701
603660,苏州科达,539956364.0,531271764.0,4443840875.72,4372366617.72,计算机设备,20161201
300270,中威电子,302806028.0,256463473.0,2576879298.2799997,2182504155.23,计算机设备,20111012
301263,泰恩康,425497500.0,262974860.0,6527131650.0,4034034352.4,医药商业,20220329
688557,兰剑智能,102207980.0,102207980.0,2186228692.2000003,2186228692.2000003,通用设备,20201202
600740,山西焦化,2562121154.0,2562121154.0,10991499750.66,10991499750.66,煤炭行业,19960808
600961,株冶集团,1072872703.0,751812398.0,9430551059.369999,6608430978.419999,有色金属,20040830
301328,维峰电子,109893594.0,34133841.0,4674873488.76,1452053596.1399999,电子元件,20220908
002024,ST易购,9264767618.0,9198345068.0,20845727140.5,20696276403.0,商业百货,20040721
002557,洽洽食品,507002381.0,505920656.0,15032620596.65,15000547450.4,食品饮料,20110302
002538,司尔特,853555763.0,853555763.0,5633468035.799999,5633468035.799999,化肥行业,20110118
002988,豪美新材,247960384.0,247857447.0,5623741509.12,5621406897.96,有色金属,20200518
601000,唐山港,5925928614.0,5925928614.0,26903715907.56,26903715907.56,航运港口,20100705
600560,金自天正,223645500.0,223645500.0,3743825669.9999995,3743825669.9999995,专用设备,20020919
000932,华菱钢铁,6908632499.0,6908546583.0,31917882145.38,31917485213.46,钢铁行业,19990803
601006,大秦铁路,18283157282.0,18283157282.0,126885111537.08,126885111537.08,物流行业,20060801
300808,久量股份,160000000.0,105199438.0,4337600000.0,2851956764.18,光学光电子,20191129
600079,人福医药,1632225965.0,1543178770.0,37965575945.9,35894338190.200005,化学制药,19970606
603848,好太太,404040000.0,402406511.0,6759589200.0,6732260929.03,家用轻工,20171201
001259,利仁科技,73588888.0,21928888.0,1780851089.6,530679089.59999996,家电行业,20220831
300434,金石亚药,401743872.0,342121086.0,3852723732.48,3280941214.74,化学制药,20150424
301029,怡合达,634202712.0,404228225.0,17066394979.92,10877781534.75,通用设备,20210723
002008,大族激光,1052193000.0,979283962.0,28335557490.0,26372117096.66,通用设备,20040625
301502,华阳智能,57083500.0,14271000.0,2471715550.0,617934300.0,电机,20240202
601168,西部矿业,2383000000.0,2383000000.0,39891420000.0,39891420000.0,有色金属,20070712
601288,农业银行,349983033873.0,319244210777.0,1753414999703.73,1599413495992.77,银行,20100715
601985,中国核电,18883284867.0,18883284867.0,188644015821.33002,188644015821.33002,电力行业,20150610
002009,天奇股份,402233207.0,400524507.0,6029475772.93,6003862359.93,专用设备,20040629
300790,宇瞳光学,359700315.0,284496835.0,6791141947.2,5371300244.8,光学光电子,20190920
002405,四维图新,2373937014.0,2355522705.0,23715630769.86,23531671822.95,软件开发,20100518
601098,中南传媒,1796000000.0,1796000000.0,24784800000.0,24784800000.0,文化传媒,20101028
688525,佰维存储,431240342.0,312527697.0,25136999535.18,18217239458.13,半导体,20221230
601988,中国银行,294387791241.0,210765514846.0,1516097124891.1501,1085442401456.9,银行,20060705
000782,恒申新材,686581509.0,528139623.0,3597687107.1600003,2767451624.52,化纤行业,19970619
000410,沈阳机床,2064746603.0,1680915944.0,16456030425.91,13396900073.68,通用设备,19960718
600050,中国联通,31800581312.0,31280140512.0,170133110019.19998,167348751739.19998,通信服务,20021009
688012,中微公司,622363735.0,622363735.0,133210733839.4,133210733839.4,半导体,20190722
301371,敷尔佳,400080000.0,58595000.0,14898979200.0,2182077800.0,美容护理,20230801
002923,润都股份,334893286.0,258084833.0,3580009227.3399997,2758926864.77,化学制药,20180105
002321,华英农业,2132890071.0,2124212084.0,5630829787.440001,5607919901.76,农牧饲渔,20091216
600269,赣粤高速,2335407014.0,2335407014.0,12727968226.300001,12727968226.300001,铁路公路,20000518
001239,永达股份,240000000.0,48796682.0,3866400000.0,786114547.02,专用设备,20231212
600027,华电国际,10227561133.0,8510327533.0,58603925292.090004,48764176764.090004,电力行业,20050203
600835,上海机电,1022739308.0,806504300.0,20761607952.4,16372037290.0,专用设备,19940224
600508,上海能源,722718000.0,722718000.0,10031325840.0,10031325840.0,煤炭行业,20010829
002931,锋龙股份,204786993.0,186678724.0,2989890097.7999997,2725509370.4,通用设备,20180403
688314,康拓医疗,81239172.0,81239172.0,2563095876.6,2563095876.6,医疗器械,20210518
300982,苏文电能,206965146.0,193897146.0,4002705923.64,3749970803.64,工程建设,20210427
603977,国泰集团,621241828.0,621241828.0,8883758140.4,8883758140.4,化学制品,20161111
000679,大连友谊,356400000.0,356400000.0,2081376000.0,2081376000.0,商业百货,19970124
000818,航锦科技,679156000.0,677367400.0,12999045840.0,12964812036.0,化学原料,19971017
002536,飞龙股份,574785888.0,536530989.0,6753734184.0,6304239120.75,汽车零部件,20110111
001225,和泰机电,64666800.0,21038773.0,2278858032.0,741406360.5200001,通用设备,20230222
605100,华丰股份,171132000.0,169932000.0,2495104560.0,2477608560.0,通用设备,20200811
300172,中电环保,676710000.0,523512387.0,3877548300.0000005,2999725977.51,环保行业,20110201
688330,宏力达,140000000.0,140000000.0,4030600000.0,4030600000.0,电网设备,20201015
603577,汇金通,339139100.0,339139100.0,3042077727.0,3042077727.0,电网设备,20161222
002207,准油股份,262055378.0,260807525.0,1614261128.48,1606574354.0,采掘行业,20080128
000921,海信家电,1386010405.0,911831327.0,38281607386.1,25184781251.74,家电行业,19990713
300795,米奥会展,230726057.0,134341747.0,4217672321.96,2455767135.1600003,文化传媒,20191022
600815,厦工股份,1774094480.0,1774094480.0,5233578716.0,5233578716.0,工程机械,19940128
603798,康普顿,256449650.0,256449650.0,2490126101.5,2490126101.5,石油行业,20160406
300061,旗天科技,658993677.0,620539736.0,11097453520.68,10449889154.24,文化传媒,20100319
301536,星宸科技,421060000.0,37895367.0,19617185400.0,1765545148.5300002,半导体,20240328
300492,华图山鼎,140486470.0,140486470.0,10986041954.0,10986041954.0,工程咨询服务,20151223
002686,亿利达,566239133.0,522732608.0,3640917625.19,3361170669.44,通用设备,20120703
688175,高凌信息,130068930.0,58528930.0,2745755112.2999997,1235545712.3,通信设备,20220315
300607,拓斯达,465691798.0,326409373.0,16434263551.42,11518986773.17,通用设备,20170209
301269,华大九天,542941768.0,262321446.0,66901284652.96,32323248576.12,软件开发,20220729
688711,宏微科技,212884185.0,212884185.0,4306647062.55,4306647062.55,半导体,20210901
600712,南宁百货,544655360.0,538648371.0,3698209894.4,3657422439.09,商业百货,19960626
002434,万里扬,1312600000.0,1311341050.0,9253830000.0,9244954402.5,汽车零部件,20100618
000338,潍柴动力,8726556821.0,4969162759.0,118419376060.97,67431538639.630005,汽车零部件,20070430
003028,振邦智能,111779154.0,54056654.0,4434279039.18,2144427464.18,消费电子,20201228
603885,吉祥航空,2199005268.0,2199005268.0,33204979546.8,33204979546.8,航空机场,20150527
001278,一彬科技,123733400.0,50534501.0,2453633322.0,1002099154.8299999,汽车零部件,20230308
301225,恒勃股份,103380000.0,30180000.0,3029034000.0,884274000.0,汽车零部件,20230616
300096,ST易联众,430000000.0,428720691.0,1702800000.0,1697733936.36,互联网服务,20100728
002723,小崧股份,318006876.0,317180058.0,2544055008.0,2537440464.0,家电行业,20140129
000960,锡业股份,1645801952.0,1645801952.0,24226204733.440002,24226204733.440002,小金属,20000221
300817,双飞集团,218298240.0,124208640.0,3235179916.8,1840772044.8,通用设备,20200218
688661,和林微纳,116836789.0,116653224.0,4422272463.650001,4415324528.400001,半导体,20210329
300915,海融科技,90000000.0,41005500.0,3078000000.0000005,1402388100.0,食品饮料,20201202
000423,东阿阿胶,643976824.0,643976824.0,36983589002.32,36983589002.32,中药,19960729
600392,盛和资源,1752826570.0,1752826570.0,19912109835.2,19912109835.2,小金属,20030529
688279,峰岹科技,92363380.0,55858233.0,13907154126.599998,8410574142.809999,半导体,20220420
002379,宏创控股,1136373753.0,1136373753.0,8579621835.15,8579621835.15,有色金属,20100331
000670,盈方微,849287360.0,722106712.0,6607455660.8,5617990219.360001,半导体,19961217
300259,新天科技,1169801516.0,1169533231.0,4749394154.959999,4748304917.86,仪器仪表,20110831
688196,卓越新能,120000000.0,120000000.0,4932000000.0,4932000000.0,化学制品,20191121
002826,易明医药,190677750.0,176058684.0,2419700647.5,2234184699.96,中药,20161209
600016,民生银行,43782418502.0,35462123213.0,178194443303.14,144330841476.91,银行,20001219
001207,联科科技,202355964.0,200934034.0,4338511868.16,4308025688.96,橡胶制品,20210623
002703,浙江世宝,822632384.0,586048074.0,10455657600.640001,7448671020.540001,汽车零部件,20121102
300789,唐源电气,143720076.0,98821730.0,2420246079.84,1664157933.2,软件开发,20190828
600489,中金黄金,4847312564.0,4847312564.0,62045600819.200005,62045600819.200005,贵金属,20030814
000975,山金国际,2776722265.0,2487091258.0,47620786844.74999,42653615074.7,贵金属,20000608
688629,华丰科技,460992831.0,164740798.0,15968791665.84,5706621242.72,电子元件,20230627
603615,茶花股份,241820000.0,241820000.0,4892018600.0,4892018600.0,塑料制品,20170213
600123,兰花科创,1485120000.0,1485120000.0,13262121600.0,13262121600.0,煤炭行业,19981217
600919,江苏银行,18351324463.0,18351324463.0,168098132081.08002,168098132081.08002,银行,20160802
002042,华孚时尚,1700681355.0,1700681355.0,8248304571.749999,8248304571.749999,纺织服装,20050427
001266,宏英智能,103169760.0,35271600.0,2428616150.4,830293464.0,仪器仪表,20220228
600111,北方稀土,3615065842.0,3615065842.0,82712706464.95999,82712706464.95999,小金属,19970924
603005,晶方科技,652171706.0,652171706.0,18078199690.32,18078199690.32,半导体,20140210
002828,贝肯能源,200987600.0,192281256.0,1985757488.0000002,1899738809.2800002,采掘行业,20161208
605318,法狮龙,125915028.0,125915028.0,2646733888.56,2646733888.56,装修装饰,20200803
603019,中科曙光,1463203784.0,1458611684.0,109725651762.15999,109381290183.15999,计算机设备,20141106
603863,松炀资源,204650000.0,204650000.0,4653741000.0,4653741000.0,造纸印刷,20190621
301069,凯盛新材,420640472.0,391960472.0,7201364880.64,6710363280.64,化学原料,20210927
002077,大港股份,580348513.0,580348513.0,9082454228.45,9082454228.45,半导体,20061116
002637,赞宇科技,470401000.0,442723150.0,4929802480.0,4639738612.0,化学制品,20111125
000035,中国天楹,2500783182.0,2425794086.0,13604260510.080002,13196319827.84,环保行业,19940408
600023,浙能电力,13408732749.0,13408732749.0,76697951324.28,76697951324.28,电力行业,20131219
601169,北京银行,21142984272.0,21142984272.0,124109317676.64,124109317676.64,银行,20070919
000909,ST数源,437714245.0,437710570.0,2691942606.75,2691920005.5,综合行业,19990507
301028,东亚机械,381774116.0,246183866.0,4451486192.56,2870503877.56,通用设备,20210720
600620,天宸股份,686677113.0,686677113.0,4635070512.75,4635070512.75,综合行业,19921117
834261,一诺威,291132748.0,170991726.0,3144233678.4,1846710640.8000002,化学制品,20230403
001231,农心科技,100000000.0,36836500.0,1972000000.0,726415780.0,农药兽药,20220819
002156,通富微电,1517596912.0,1517423272.0,44753932934.88,44748812291.28,半导体,20070816
301395,仁信新材,202888000.0,108528000.0,2625370720.0,1404352320.0,化学原料,20230703
603082,北自科技,162227543.0,32445520.0,6458278486.83,1291656151.2,通用设备,20240130
003031,中瓷电子,451052859.0,165211841.0,25087560017.579998,9189082596.42,通信设备,20210104
601872,招商轮船,8143806353.0,8143806353.0,52201798722.73,52201798722.73,航运港口,20061201
003026,中晶科技,130231497.0,80316283.0,4868053357.860001,3002222658.5400004,半导体,20201218
603630,拉芳家化,225204580.0,225204580.0,3130343662.0,3130343662.0,美容护理,20170313
301062,上海艾录,400398911.0,278277221.0,5913891915.47,4110154554.17,包装材料,20210914
600323,瀚蓝环境,815347146.0,815347146.0,18329003842.08,18329003842.08,环保行业,20001225
600660,福耀玻璃,2609743532.0,2002986332.0,147032950592.88,112848249944.88,玻璃玻纤,19930610
601328,交通银行,74262726645.0,39250864015.0,549544177173.0,290456393711.0,银行,20070515
600348,华阳股份,3607500000.0,3607500000.0,27236625000.0,27236625000.0,煤炭行业,20030821
000061,农 产 品,1696964131.0,1696933006.0,13083593450.01,13083353476.26,贸易行业,19970110
000752,ST西发,263758491.0,263758491.0,2041490720.3400002,2041490720.3400002,酿酒行业,19970625
000543,皖能电力,2266863331.0,2266863331.0,19245669680.19,19245669680.19,电力行业,19931220
688651,盛邦安全,75399000.0,31510426.0,3166758000.0,1323437892.0,软件开发,20230726
002648,卫星化学,3368645690.0,3366389240.0,60130325566.50001,60090047934.00001,化学原料,20111228
605358,立昂微,671365870.0,671365870.0,17703917991.9,17703917991.9,半导体,20200911
688083,中望软件,121303799.0,121303799.0,12120675596.08,12120675596.08,软件开发,20210311
600461,洪城环境,1272468321.0,1185996700.0,12266594614.44,11433008188.0,公用事业,20040601
688135,利扬芯片,200309140.0,200309140.0,3932068418.2,3932068418.2,半导体,20201111
300671,富满微,217724473.0,216973203.0,8186440184.8,8158192432.8,半导体,20170705
300586,美联新材,711216645.0,534489218.0,6991259620.35,5254029012.94,塑料制品,20170104
600352,浙江龙盛,3253331860.0,3253331860.0,33834651344.0,33834651344.0,化学制品,20030801
002458,益生股份,1106412915.0,748868285.0,11285411733.0,7638456506.999999,农牧饲渔,20100810
002972,科安达,246008800.0,133137214.0,2720857328.0,1472497586.8400002,交运设备,20191227
688558,国盛智科,132000000.0,132000000.0,3138960000.0,3138960000.0,通用设备,20200630
002318,久立特材,977170720.0,954761922.0,24663788972.8,24098190911.28,钢铁行业,20091211
603779,威龙股份,332082754.0,332082754.0,3729289327.42,3729289327.42,酿酒行业,20160516
300672,国科微,217140672.0,210099861.0,14633109886.08,14158629632.79,半导体,20170712
688099,晶晨股份,418734808.0,418734808.0,28942949928.960003,28942949928.960003,半导体,20190808
301004,嘉益股份,103869300.0,95676463.0,11165949750.0,10285219772.5,家用轻工,20210625
300857,协创数据,245255146.0,244559896.0,25935731689.5,25862209002.0,消费电子,20200727
300707,威唐工业,176975894.0,143178914.0,2982043813.9,2412564700.9,汽车零部件,20171010
600641,万业企业,930629920.0,930629920.0,15392618876.8,15392618876.8,房地产开发,19930407
870508,丰安股份,62240000.0,40899548.0,956006400.0,628217057.28,通用设备,20221216
300745,欣锐科技,167614391.0,141297715.0,3139417543.4300003,2646506201.9500003,汽车零部件,20180523
300033,同花顺,537600000.0,273489581.0,177574656000.0,90336343500.11,软件开发,20091225
301607,富特科技,111014571.0,22368152.0,4721449704.63,951317504.5600001,汽车零部件,20240904
301329,信音电子,170200000.0,59944000.0,3438040000.0,1210868800.0,电子元件,20230717
301578,辰奕智能,62400000.0,15600000.0,3733392000.0,933348000.0,消费电子,20231228
002943,宇晶股份,204598796.0,121074582.0,4136987655.12,2448128048.04,通用设备,20181129
301135,瑞德智能,101995500.0,49456700.0,2697780975.0,1308129715.0,消费电子,20220412
688633,星球石墨,145008743.0,143763163.0,3751376181.4100003,3719153026.81,专用设备,20210324
688123,聚辰股份,157421944.0,157421944.0,9121027435.359999,9121027435.359999,半导体,20191223
688208,道通科技,451878028.0,451878028.0,16710449475.439999,16710449475.439999,计算机设备,20200213
688768,容知日新,87427353.0,81626048.0,3357210355.2,3134440243.2,仪器仪表,20210726
836239,长虹能源,130053003.0,49714584.0,4837971711.6,1849382524.8000002,电池,20210209
688198,佰仁医疗,137395148.0,137395148.0,16554741382.519999,16554741382.519999,医疗器械,20191209
603099,长白山,266670000.0,266670000.0,12485489400.0,12485489400.0,旅游酒店,20140822
603195,公牛集团,1292478202.0,1286461637.0,94674028296.5,94233314910.25,家用轻工,20200206
920098,科隆新材,79070369.0,14311753.0,3637236974.0,658340638.0,橡胶制品,20241205
835174,五新隧装,90008718.0,86705112.0,2456337914.22,2366182506.48,工程机械,20210820
833994,翰博高新,-,-,-,-,-,20200727
833874,泰祥股份,-,-,-,-,-,20200727
832317,观典防务,-,-,-,-,-,20200727
688708,C佳驰,400010000.0,35710575.0,25900647500.0,2312259731.25,非金属材料,20241205
688701,卓锦股份,134277372.0,134277372.0,905029487.28,905029487.28,环保行业,20210916
688605,先锋精科,202379856.0,38045127.0,2284868574.24,429529483.83,半导体,-
688582,芯动联科,400606400.0,243678000.0,20046344256.0,12193647120.0,电子元件,20230630
688555,退市泽达,-,-,-,-,-,20200623
688281,华秦科技,194693339.0,48673339.0,18523124272.46,4630781472.46,非金属材料,20220307
688086,退市紫晶,-,-,-,-,-,20200226
605028,世茂能源,160000000.0,160000000.0,2937600000.0,2937600000.0,电力行业,20210712
603996,退市中新,-,-,-,-,-,20151222
603776,永安行,229480438.0,229480438.0,4800730762.96,4800730762.96,专业服务,20170817
603603,退市博天,-,-,-,-,-,20170217
603555,ST贵人,-,-,-,-,-,20140124
603356,华菱精工,133340000.0,133340000.0,1957431200.0,1957431200.0,专用设备,20180124
603331,百达精工,202208636.0,202175636.0,2072638519.0,2072300269.0,通用设备,20170705
603286,日盈电子,116624931.0,114303931.0,2381481091.02,2334086271.02,汽车零部件,20170627
603208,江山欧派,177172674.0,177172674.0,3511562398.68,3511562398.68,装修建材,20170210
603160,汇顶科技,458265780.0,458265780.0,41234754884.4,41234754884.4,半导体,20161017
603157,退市拉夏,-,-,-,-,-,20170925
603133,退市碳元,-,-,-,-,-,20170320
601658,邮储银行,99161076038.0,67122395200.0,550343972010.9,372529293360.0,银行,20191210
601607,上海医药,3707656001.0,1935874901.0,79974139941.57,41756821614.57,医药商业,19940324
601558,退市锐电,-,-,-,-,-,20110113
601299,中国北车,-,-,-,-,-,20091229
601268,*ST二重,-,-,-,-,-,20100202
601258,*ST庞大,-,-,-,-,-,20110428
600991,广汽长丰,-,-,-,-,-,20040614
600978,*ST宜生,-,-,-,-,-,20040824
600899,*ST信联,-,-,-,-,-,19960426
600896,退市海医,-,-,-,-,-,19960503
600891,退市秋林,-,-,-,-,-,19960325
600890,退市中房,-,-,-,-,-,19960318
600878,*ST北科,-,-,-,-,-,19951013
600870,退市厦华,-,-,-,-,-,19950228
600856,退市中天,-,-,-,-,-,19940425
600852,*ST中川,-,-,-,-,-,19940404
600849,上药转换,-,-,-,-,-,19940324
600842,中西药业,-,-,-,-,-,19940311
600840,新湖创业,-,-,-,-,-,19940311
600836,*ST易连,-,-,-,-,-,19940224
600832,东方明珠,-,-,-,-,-,19940224
600823,*ST世茂,-,-,-,-,-,19940204
600813,ST鞍一工,-,-,-,-,-,19940114
600806,退市昆机,-,-,-,-,-,19940103
600799,*ST龙科,-,-,-,-,-,19970416
600795,国电电力,17835619082.0,17835619082.0,84362478257.86,84362478257.86,电力行业,19970318
600788,*ST达曼,-,-,-,-,-,19961230
600786,东方锅炉,-,-,-,-,-,19961227
600781,退市辅仁,-,-,-,-,-,19961218
600772,S*ST龙昌,-,-,-,-,-,19961104
600767,退市运盛,-,-,-,-,-,19961115
600766,退市园城,-,-,-,-,-,19961028
