时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2024-09-23 09:35:00,0.491,0.496,0.496,0.491,1.02,0.005,171742,8471230.0,1.02,0.49
2024-09-23 09:40:00,0.495,0.497,0.499,0.495,0.2,0.001,203773,10134968.0,0.81,0.59
2024-09-23 09:45:00,0.497,0.5,0.5,0.497,0.6,0.003,212706,10606139.0,0.6,0.61
2024-09-23 09:50:00,0.5,0.499,0.5,0.498,-0.2,-0.001,160328,8005264.0,0.4,0.46
2024-09-23 09:55:00,0.499,0.496,0.499,0.496,-0.6,-0.003,57372,2854022.0,0.6,0.16
2024-09-23 10:00:00,0.496,0.497,0.497,0.495,0.2,0.001,460677992970,4606779.0,0.4,0.27
2024-09-23 10:05:00,0.497,0.496,0.497,0.495,-0.2,-0.001,151099,7494609.0,0.4,0.43
2024-09-23 10:10:00,0.496,0.495,0.496,0.495,-0.2,-0.001,27124,1342642.0,0.2,0.08
2024-09-23 10:15:00,0.495,0.495,0.496,0.495,0.0,0.0,81667,4042621.0,0.2,0.23
2024-09-23 10:20:00,0.495,0.497,0.497,0.495,0.4,0.002,63229,3136181.0,0.4,0.18
2024-09-23 10:25:00,0.496,0.497,0.498,0.496,0.0,0.0,63368,3148649.0,0.4,0.18
2024-09-23 10:30:00,0.497,0.496,0.498,0.496,-0.2,-0.001,61406,3051827.0,0.4,0.18
2024-09-23 10:35:00,0.496,0.495,0.496,0.495,-0.2,-0.001,32266,1599236.0,0.2,0.09
2024-09-23 10:40:00,0.495,0.496,0.496,0.495,0.2,0.001,39667,1963557.0,0.2,0.11
2024-09-23 10:45:00,0.496,0.496,0.497,0.495,0.0,0.0,110819,5491855.0,0.4,0.32
2024-09-23 10:50:00,0.496,0.497,0.497,0.496,0.2,0.001,110362,5484991.0,0.2,0.32
2024-09-23 10:55:00,0.497,0.497,0.498,0.496,0.0,0.0,42450,2109649.0,0.4,0.12
2024-09-23 11:00:00,0.497,0.498,0.498,0.497,0.2,0.001,367,18276.0,0.2,0.0
2024-09-23 11:05:00,0.498,0.498,0.498,0.497,0.0,0.0,61743,3073456.0,0.2,0.18
2024-09-23 11:10:00,0.498,0.496,0.498,0.496,-0.4,-0.002,33919,1683973.0,0.4,0.1
2024-09-23 11:15:00,0.496,0.497,0.497,0.496,0.2,0.001,124523,6178785.0,0.2,0.36
2024-09-23 11:20:00,0.497,0.497,0.498,0.497,0.0,0.0,4668,232164.0,0.2,0.01
2024-09-23 11:25:00,0.497,0.497,0.498,0.497,0.0,0.0,47785,2374998.0,0.2,0.14
2024-09-23 11:30:00,0.497,0.496,0.497,0.496,-0.2,-0.001,26609,1321578.0,0.2,0.08
2024-09-23 13:05:00,0.496,0.496,0.496,0.495,0.0,0.0,48389,2399970.0,0.2,0.14
2024-09-23 13:10:00,0.496,0.494,0.496,0.494,-0.4,-0.002,44916,2223232.0,0.4,0.13
2024-09-23 13:15:00,0.494,0.494,0.495,0.494,0.0,0.0,27739,1370341.0,0.2,0.08
2024-09-23 13:20:00,0.494,0.495,0.495,0.493,0.2,0.001,72120,3561143.0,0.4,0.21
2024-09-23 13:25:00,0.495,0.494,0.495,0.494,-0.2,-0.001,60155,2971933.0,0.2,0.17
2024-09-23 13:30:00,0.494,0.494,0.495,0.493,0.0,0.0,91497,4518425.0,0.4,0.26
2024-09-23 13:35:00,0.494,0.493,0.494,0.492,-0.2,-0.001,114317,5637414.0,0.4,0.33
2024-09-23 13:40:00,0.493,0.493,0.494,0.493,0.0,0.0,36120,1780724.0,0.2,0.1
2024-09-23 13:45:00,0.493,0.493,0.494,0.492,0.0,0.0,43175,2128475.0,0.41,0.12
2024-09-23 13:50:00,0.493,0.492,0.494,0.492,-0.2,-0.001,93285,4592656.0,0.41,0.27
2024-09-23 13:55:00,0.492,0.492,0.493,0.491,0.0,0.0,71385,3511843.0,0.41,0.2
2024-09-23 14:00:00,0.492,0.492,0.493,0.491,0.0,0.0,110115,5417181.0,0.41,0.32
2024-09-23 14:05:00,0.492,0.493,0.493,0.492,0.2,0.001,12387,609488.0,0.2,0.04
2024-09-23 14:10:00,0.493,0.492,0.493,0.492,-0.2,-0.001,2601,127999.0,0.2,0.01
2024-09-23 14:15:00,0.492,0.492,0.492,0.492,0.0,0.0,43442,2137346.0,0.0,0.12
2024-09-23 14:20:00,0.492,0.491,0.492,0.491,-0.2,-0.001,78489,3858597.0,0.2,0.23
2024-09-23 14:25:00,0.491,0.492,0.492,0.491,0.2,0.001,161606,7942259.0,0.2,0.46
2024-09-23 14:30:00,0.492,0.493,0.493,0.492,0.2,0.001,53856,2650328.0,0.2,0.15
2024-09-23 14:35:00,0.493,0.492,0.493,0.492,-0.2,-0.001,98685,4862940.0,0.2,0.28
2024-09-23 14:40:00,0.492,0.492,0.493,0.491,0.0,0.0,83504,4108290.0,0.41,0.24
2024-09-23 14:45:00,0.492,0.492,0.492,0.491,0.0,0.0,66123,3251132.0,0.2,0.19
2024-09-23 14:50:00,0.492,0.492,0.492,0.492,0.0,0.0,1600,78720.0,0.0,0.0
2024-09-23 14:55:00,0.493,0.492,0.493,0.492,0.0,0.0,5960,293553.0,0.2,0.02
2024-09-23 15:00:00,0.492,0.493,0.493,0.491,0.2,0.001,44647,2196633.0,0.41,0.13
2024-09-24 09:35:00,0.503,0.506,0.508,0.503,2.64,0.013,236585,11969010.0,1.01,0.68
2024-09-24 09:40:00,0.506,0.505,0.507,0.505,-0.2,-0.001,195649,9903205.0,0.4,0.56
2024-09-24 09:45:00,0.505,0.506,0.506,0.504,0.2,0.001,178161,8998475.0,0.4,0.51
2024-09-24 09:50:00,0.506,0.503,0.507,0.502,-0.59,-0.003,142373,7183719.0,0.99,0.41
2024-09-24 09:55:00,0.503,0.502,0.504,0.502,-0.2,-0.001,106172,5334590.0,0.4,0.3
2024-09-24 10:00:00,0.502,0.501,0.502,0.501,-0.2,-0.001,61793,3101733.0,0.2,0.18
2024-09-24 10:05:00,0.501,0.501,0.501,0.5,0.0,0.0,39540,1980150.0,0.2,0.11
2024-09-24 10:10:00,0.501,0.5,0.501,0.5,-0.2,-0.001,35412,1774001.0,0.2,0.1
2024-09-24 10:15:00,0.501,0.502,0.503,0.501,0.4,0.002,68284,3424992.0,0.4,0.2
2024-09-24 10:20:00,0.502,0.502,0.502,0.501,0.0,0.0,65796,3298253.0,0.2,0.19
2024-09-24 10:25:00,0.502,0.501,0.502,0.501,-0.2,-0.001,83899,4203347.0,0.2,0.24
2024-09-24 10:30:00,0.501,0.5,0.501,0.5,-0.2,-0.001,47518,2379532.0,0.2,0.14
2024-09-24 10:35:00,0.5,0.502,0.502,0.5,0.4,0.002,98478,4939288.0,0.4,0.28
2024-09-24 10:40:00,0.502,0.503,0.503,0.501,0.2,0.001,31167,1565227.0,0.4,0.09
2024-09-24 10:45:00,0.503,0.504,0.505,0.503,0.2,0.001,56875,2864383.0,0.4,0.16
2024-09-24 10:50:00,0.504,0.506,0.506,0.504,0.4,0.002,80222,4054385.0,0.4,0.23
2024-09-24 10:55:00,0.506,0.506,0.507,0.505,0.0,0.0,80561,4076869.0,0.4,0.23
2024-09-24 11:00:00,0.506,0.508,0.508,0.506,0.4,0.002,147395,7468358.0,0.4,0.42
2024-09-24 11:05:00,0.507,0.507,0.509,0.507,-0.2,-0.001,64578,3279340.0,0.39,0.19
2024-09-24 11:10:00,0.508,0.508,0.508,0.507,0.2,0.001,49765,2527674.0,0.2,0.14
2024-09-24 11:15:00,0.508,0.508,0.509,0.507,0.0,0.0,58371,2965246.0,0.39,0.17
2024-09-24 11:20:00,0.508,0.51,0.51,0.508,0.39,0.002,106347,5411501.0,0.39,0.31
2024-09-24 11:25:00,0.51,0.511,0.511,0.509,0.2,0.001,90599,4620794.0,0.39,0.26
2024-09-24 11:30:00,0.511,0.511,0.512,0.51,0.0,0.0,54934,2807041.0,0.39,0.16
2024-09-24 13:05:00,0.511,0.513,0.515,0.511,0.39,0.002,183628,9420824.0,0.78,0.53
2024-09-24 13:10:00,0.513,0.516,0.516,0.513,0.58,0.003,96055,4940810.0,0.58,0.28
2024-09-24 13:15:00,0.516,0.513,0.516,0.513,-0.58,-0.003,103332,5318422.0,0.58,0.3
2024-09-24 13:20:00,0.513,0.513,0.514,0.512,0.0,0.0,84611,4340484.0,0.39,0.24
2024-09-24 13:25:00,0.513,0.514,0.514,0.513,0.19,0.001,112992,5803634.0,0.19,0.32
2024-09-24 13:30:00,0.514,0.514,0.515,0.514,0.0,0.0,22642,1163960.0,0.19,0.07
2024-09-24 13:35:00,0.513,0.515,0.515,0.513,0.19,0.001,35117,1805114.0,0.39,0.1
2024-09-24 13:40:00,0.515,0.515,0.516,0.514,0.0,0.0,65324,3364282.0,0.39,0.19
2024-09-24 13:45:00,0.515,0.515,0.516,0.515,0.0,0.0,15302,789218.0,0.19,0.04
2024-09-24 13:50:00,0.516,0.515,0.516,0.514,0.0,0.0,65760,3386534.0,0.39,0.19
2024-09-24 13:55:00,0.515,0.515,0.516,0.514,0.0,0.0,63420,3266123.0,0.39,0.18
2024-09-24 14:00:00,0.515,0.515,0.515,0.515,0.0,0.0,97313,5011631.0,0.0,0.28
2024-09-24 14:05:00,0.515,0.515,0.517,0.515,0.0,0.0,95762,4941229.0,0.39,0.27
2024-09-24 14:10:00,0.515,0.514,0.515,0.514,-0.19,-0.001,22037,1134508.0,0.19,0.06
2024-09-24 14:15:00,0.514,0.515,0.515,0.514,0.19,0.001,20426,1051098.0,0.19,0.06
2024-09-24 14:20:00,0.515,0.516,0.516,0.515,0.19,0.001,2823,145418.0,0.19,0.01
2024-09-24 14:25:00,0.516,0.515,0.517,0.515,-0.19,-0.001,36277,1871500.0,0.39,0.1
2024-09-24 14:30:00,0.515,0.516,0.516,0.515,0.19,0.001,18080,932858.0,0.19,0.05
2024-09-24 14:35:00,0.516,0.516,0.517,0.516,0.0,0.0,2243,115822.0,0.19,0.01
2024-09-24 14:40:00,0.516,0.518,0.518,0.516,0.39,0.002,41528,2147220.0,0.39,0.12
2024-09-24 14:45:00,0.518,0.517,0.518,0.517,-0.19,-0.001,6938,359368.0,0.19,0.02
2024-09-24 14:50:00,0.517,0.518,0.518,0.517,0.19,0.001,14366,743569.0,0.19,0.04
2024-09-24 14:55:00,0.518,0.519,0.519,0.517,0.19,0.001,39709,2056947.0,0.39,0.11
2024-09-24 15:00:00,0.519,0.518,0.519,0.518,-0.19,-0.001,71415,3700955.0,0.19,0.21
2024-09-25 09:35:00,0.536,0.534,0.538,0.533,3.09,0.016,389405,20824036.0,0.97,1.12
2024-09-25 09:40:00,0.534,0.536,0.537,0.534,0.37,0.002,276428,14814799.0,0.56,0.79
2024-09-25 09:45:00,0.536,0.534,0.536,0.533,-0.37,-0.002,110931,5935687.0,0.56,0.32
2024-09-25 09:50:00,0.534,0.527,0.534,0.527,-1.31,-0.007,387603,20534186.0,1.31,1.11
2024-09-25 09:55:00,0.527,0.529,0.531,0.526,0.38,0.002,234054,12384418.0,0.95,0.67
2024-09-25 10:00:00,0.529,0.53,0.533,0.529,0.19,0.001,77548,4117922.0,0.76,0.22
2024-09-25 10:05:00,0.531,0.533,0.533,0.53,0.57,0.003,81907,4348806.0,0.57,0.24
2024-09-25 10:10:00,0.533,0.533,0.534,0.532,0.0,0.0,106766,5690650.0,0.38,0.31
2024-09-25 10:15:00,0.534,0.532,0.534,0.531,-0.19,-0.001,39361,2092131.0,0.56,0.11
2024-09-25 10:20:00,0.532,0.533,0.534,0.531,0.19,0.001,108660,5789546.0,0.56,0.31
2024-09-25 10:25:00,0.534,0.531,0.534,0.531,-0.38,-0.002,172987,9214592.0,0.56,0.5
2024-09-25 10:30:00,0.531,0.532,0.532,0.531,0.19,0.001,57664,3066773.0,0.19,0.17
2024-09-25 10:35:00,0.532,0.529,0.533,0.528,-0.56,-0.003,60065,3185932.0,0.94,0.17
2024-09-25 10:40:00,0.529,0.531,0.531,0.528,0.38,0.002,41275,2187147.0,0.57,0.12
2024-09-25 10:45:00,0.53,0.532,0.532,0.53,0.19,0.001,22995,1221011.0,0.38,0.07
2024-09-25 10:50:00,0.532,0.531,0.532,0.531,-0.19,-0.001,13678,726327.0,0.19,0.04
2024-09-25 10:55:00,0.531,0.532,0.532,0.53,0.19,0.001,40264,2140334.0,0.38,0.12
2024-09-25 11:00:00,0.532,0.531,0.533,0.531,-0.19,-0.001,18937,1006553.0,0.38,0.05
2024-09-25 11:05:00,0.531,0.529,0.531,0.529,-0.38,-0.002,51472,2724377.0,0.38,0.15
2024-09-25 11:10:00,0.529,0.528,0.53,0.528,-0.19,-0.001,15913,841668.0,0.38,0.05
2024-09-25 11:15:00,0.528,0.529,0.53,0.528,0.19,0.001,18481,977645.0,0.38,0.05
2024-09-25 11:20:00,0.529,0.528,0.53,0.528,-0.19,-0.001,11614,614582.0,0.38,0.03
2024-09-25 11:25:00,0.528,0.529,0.529,0.528,0.19,0.001,19444,1028523.0,0.19,0.06
2024-09-25 11:30:00,0.529,0.529,0.53,0.529,0.0,0.0,8431,446033.0,0.19,0.02
2024-09-25 13:05:00,0.53,0.53,0.531,0.53,0.19,0.001,72836,3861809.0,0.19,0.21
2024-09-25 13:10:00,0.53,0.531,0.531,0.53,0.19,0.001,28252,1499907.0,0.19,0.08
2024-09-25 13:15:00,0.531,0.529,0.532,0.529,-0.38,-0.002,39208,2081031.0,0.56,0.11
2024-09-25 13:20:00,0.529,0.528,0.529,0.528,-0.19,-0.001,23161,1224345.0,0.19,0.07
2024-09-25 13:25:00,0.528,0.528,0.529,0.528,0.0,0.0,26526,1400575.0,0.19,0.08
2024-09-25 13:30:00,0.528,0.528,0.528,0.527,0.0,0.0,20974,1106906.0,0.19,0.06
2024-09-25 13:35:00,0.528,0.527,0.528,0.527,-0.19,-0.001,21113,1114608.0,0.19,0.06
2024-09-25 13:40:00,0.527,0.526,0.527,0.526,-0.19,-0.001,58329,3071174.0,0.19,0.17
2024-09-25 13:45:00,0.526,0.525,0.526,0.525,-0.19,-0.001,32458,1705092.0,0.19,0.09
2024-09-25 13:50:00,0.525,0.523,0.525,0.523,-0.38,-0.002,36754,1926368.0,0.38,0.11
2024-09-25 13:55:00,0.523,0.523,0.525,0.523,0.0,0.0,15572,815898.0,0.38,0.04
2024-09-25 14:00:00,0.523,0.525,0.526,0.523,0.38,0.002,39938,2096697.0,0.57,0.11
2024-09-25 14:05:00,0.525,0.525,0.526,0.525,0.0,0.0,12514,656945.0,0.19,0.04
2024-09-25 14:10:00,0.525,0.523,0.525,0.522,-0.38,-0.002,48505,2540371.0,0.57,0.14
2024-09-25 14:15:00,0.523,0.521,0.523,0.521,-0.38,-0.002,52340,2733525.0,0.38,0.15
2024-09-25 14:20:00,0.521,0.521,0.521,0.521,0.0,0.0,23799,1239928.0,0.0,0.07
2024-09-25 14:25:00,0.522,0.521,0.522,0.52,0.0,0.0,12815,667475.0,0.38,0.04
2024-09-25 14:30:00,0.521,0.519,0.521,0.519,-0.38,-0.002,34434,1789920.0,0.38,0.1
2024-09-25 14:35:00,0.519,0.52,0.52,0.518,0.19,0.001,40231,2088006.0,0.39,0.12
2024-09-25 14:40:00,0.52,0.522,0.522,0.52,0.38,0.002,49060,2553121.0,0.38,0.14
2024-09-25 14:45:00,0.522,0.522,0.522,0.521,0.0,0.0,6637,346101.0,0.19,0.02
2024-09-25 14:50:00,0.522,0.52,0.522,0.52,-0.38,-0.002,15253,794685.0,0.38,0.04
2024-09-25 14:55:00,0.521,0.521,0.521,0.52,0.19,0.001,28811,1499716.0,0.19,0.08
2024-09-25 15:00:00,0.521,0.521,0.522,0.52,0.0,0.0,56601,2948469.0,0.38,0.16
2024-09-26 09:35:00,0.526,0.529,0.53,0.526,1.54,0.008,266585,14084785.0,0.77,0.77
2024-09-26 09:40:00,0.53,0.528,0.53,0.526,-0.19,-0.001,174940,9243393.0,0.76,0.5
2024-09-26 09:45:00,0.527,0.528,0.528,0.526,0.0,0.0,92590,4881216.0,0.38,0.27
2024-09-26 09:50:00,0.528,0.533,0.533,0.528,0.95,0.005,245186,13011978.0,0.95,0.7
2024-09-26 09:55:00,0.533,0.535,0.536,0.533,0.38,0.002,182402,9748612.0,0.56,0.52
2024-09-26 10:00:00,0.535,0.535,0.539,0.535,0.0,0.0,318882,17134628.0,0.75,0.92
2024-09-26 10:05:00,0.535,0.535,0.536,0.533,0.0,0.0,253441,13560709.0,0.56,0.73
2024-09-26 10:10:00,0.535,0.536,0.537,0.534,0.19,0.001,182527,9775145.0,0.56,0.52
2024-09-26 10:15:00,0.536,0.535,0.537,0.535,-0.19,-0.001,172807,9262846.0,0.37,0.5
2024-09-26 10:20:00,0.535,0.535,0.536,0.534,0.0,0.0,127114,6792626.0,0.37,0.36
2024-09-26 10:25:00,0.535,0.536,0.537,0.534,0.19,0.001,96248,5154636.0,0.56,0.28
2024-09-26 10:30:00,0.536,0.538,0.538,0.536,0.37,0.002,88026,4726895.0,0.37,0.25
2024-09-26 10:35:00,0.538,0.536,0.538,0.536,-0.37,-0.002,88585,4754928.0,0.37,0.25
2024-09-26 10:40:00,0.536,0.538,0.538,0.536,0.37,0.002,92031,4942174.0,0.37,0.26
2024-09-26 10:45:00,0.538,0.537,0.538,0.535,-0.19,-0.001,59909,3208512.0,0.56,0.17
2024-09-26 10:50:00,0.537,0.536,0.538,0.536,-0.19,-0.001,87038,4671254.0,0.37,0.25
2024-09-26 10:55:00,0.536,0.536,0.536,0.535,0.0,0.0,48330,2590486.0,0.19,0.14
2024-09-26 11:00:00,0.536,0.536,0.537,0.536,0.0,0.0,46050,2468298.0,0.19,0.13
2024-09-26 11:05:00,0.536,0.538,0.538,0.536,0.37,0.002,110432,5931623.0,0.37,0.32
2024-09-26 11:10:00,0.538,0.537,0.538,0.536,-0.19,-0.001,12307,661292.0,0.37,0.04
2024-09-26 11:15:00,0.537,0.537,0.538,0.537,0.0,0.0,40320,2165206.0,0.19,0.12
2024-09-26 11:20:00,0.537,0.538,0.538,0.537,0.19,0.001,92613,4982150.0,0.19,0.27
2024-09-26 11:25:00,0.537,0.538,0.539,0.537,0.0,0.0,53513,2878491.0,0.37,0.15
2024-09-26 11:30:00,0.538,0.539,0.539,0.537,0.19,0.001,21438,1153341.0,0.37,0.06
2024-09-26 13:05:00,0.54,0.542,0.543,0.54,0.56,0.003,196921,10647583.0,0.56,0.57
2024-09-26 13:10:00,0.542,0.545,0.546,0.542,0.55,0.003,80810,4397578.0,0.74,0.23
2024-09-26 13:15:00,0.545,0.547,0.547,0.545,0.37,0.002,197764,10799609.0,0.37,0.57
2024-09-26 13:20:00,0.547,0.546,0.547,0.544,-0.18,-0.001,217487,11879909.0,0.55,0.62
2024-09-26 13:25:00,0.546,0.548,0.549,0.545,0.37,0.002,229103,12533439.0,0.73,0.66
2024-09-26 13:30:00,0.548,0.549,0.549,0.548,0.18,0.001,91917,5041009.0,0.18,0.26
2024-09-26 13:35:00,0.549,0.547,0.55,0.547,-0.36,-0.002,114309,6266869.0,0.55,0.33
2024-09-26 13:40:00,0.547,0.546,0.547,0.545,-0.18,-0.001,118429,6466698.0,0.37,0.34
2024-09-26 13:45:00,0.546,0.547,0.547,0.546,0.18,0.001,80239,4386507.0,0.18,0.23
2024-09-26 13:50:00,0.547,0.548,0.548,0.546,0.18,0.001,114742,6279966.0,0.37,0.33
2024-09-26 13:55:00,0.548,0.549,0.549,0.546,0.18,0.001,59325,3249329.0,0.55,0.17
2024-09-26 14:00:00,0.549,0.549,0.55,0.548,0.0,0.0,64153,3521534.0,0.36,0.18
2024-09-26 14:05:00,0.549,0.551,0.551,0.549,0.36,0.002,79710,4382388.0,0.36,0.23
2024-09-26 14:10:00,0.551,0.553,0.553,0.55,0.36,0.002,67007,3693381.0,0.54,0.19
2024-09-26 14:15:00,0.553,0.554,0.555,0.552,0.18,0.001,105751,5853217.0,0.54,0.3
2024-09-26 14:20:00,0.554,0.552,0.555,0.551,-0.36,-0.002,118273,6542160.0,0.72,0.34
2024-09-26 14:25:00,0.552,0.553,0.553,0.55,0.18,0.001,77998,4300404.0,0.54,0.22
2024-09-26 14:30:00,0.553,0.551,0.554,0.551,-0.36,-0.002,148337,8198993.0,0.54,0.43
2024-09-26 14:35:00,0.551,0.551,0.551,0.549,0.0,0.0,107647,5919172.0,0.36,0.31
2024-09-26 14:40:00,0.55,0.552,0.552,0.55,0.18,0.001,96289,5305409.0,0.36,0.28
2024-09-26 14:45:00,0.552,0.553,0.553,0.552,0.18,0.001,89568,4951277.0,0.18,0.26
2024-09-26 14:50:00,0.553,0.553,0.554,0.552,0.0,0.0,61287,3390440.0,0.36,0.18
2024-09-26 14:55:00,0.553,0.555,0.555,0.553,0.36,0.002,50553,2798612.0,0.36,0.15
2024-09-26 15:00:00,0.555,0.555,0.555,0.553,0.0,0.0,34544,1914746.0,0.36,0.1
2024-09-27 09:35:00,0.575,0.576,0.58,0.572,3.78,0.021,587085,33857026.0,1.44,1.69
2024-09-27 09:40:00,0.575,0.575,0.577,0.572,-0.17,-0.001,290479,16685590.0,0.87,0.83
2024-09-27 09:45:00,0.575,0.571,0.576,0.571,-0.7,-0.004,213824,12281704.0,0.87,0.61
2024-09-27 09:50:00,0.571,0.572,0.573,0.57,0.18,0.001,231786,13242572.0,0.53,0.67
2024-09-27 09:55:00,0.572,0.577,0.578,0.572,0.87,0.005,132178,7599265.0,1.05,0.38
2024-09-27 10:00:00,0.577,0.577,0.579,0.576,0.0,0.0,116507,6733872.0,0.52,0.33
2024-09-27 10:05:00,0.577,0.576,0.579,0.576,-0.17,-0.001,70866,4092004.0,0.52,0.2
2024-09-27 10:10:00,0.576,0.578,0.579,0.576,0.35,0.002,56132,3241390.0,0.52,0.16
2024-09-27 10:15:00,0.578,0.579,0.579,0.578,0.17,0.001,16784,971041.0,0.17,0.05
2024-09-27 10:20:00,0.579,0.579,0.579,0.578,0.0,0.0,9354,541454.0,0.17,0.03
2024-09-27 10:25:00,0.579,0.578,0.579,0.578,-0.17,-0.001,7010,405205.0,0.17,0.02
2024-09-27 10:30:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 10:35:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 10:40:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 10:45:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 10:50:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 10:55:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 11:00:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 11:05:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 11:10:00,0.578,0.578,0.578,0.578,0.0,0.0,0,0.0,0.0,0.0
2024-09-27 11:15:00,0.578,0.579,0.581,0.578,0.17,0.001,138877,8045609.0,0.52,0.4
2024-09-27 11:20:00,0.579,0.589,0.589,0.578,1.73,0.01,219339,12737365.0,1.9,0.63
2024-09-27 11:25:00,0.59,0.593,0.599,0.59,0.68,0.004,133877,7947635.0,1.53,0.38
2024-09-27 11:30:00,0.592,0.596,0.596,0.592,0.51,0.003,22295,1324520.0,0.67,0.06
2024-09-27 13:05:00,0.596,0.596,0.597,0.594,0.0,0.0,14634,871408.0,0.5,0.04
2024-09-27 13:10:00,0.596,0.597,0.597,0.596,0.17,0.001,16975,1012474.0,0.17,0.05
2024-09-27 13:15:00,0.597,0.597,0.598,0.597,0.0,0.0,6380,381226.0,0.17,0.02
2024-09-27 13:20:00,0.597,0.598,0.598,0.597,0.17,0.001,1209,72288.0,0.17,0.0
2024-09-27 13:25:00,0.598,0.597,0.598,0.597,-0.17,-0.001,19780,1180895.0,0.17,0.06
2024-09-27 13:30:00,0.597,0.596,0.597,0.596,-0.17,-0.001,7074,421808.0,0.17,0.02
2024-09-27 13:35:00,0.596,0.597,0.597,0.596,0.17,0.001,29734,1773356.0,0.17,0.09
2024-09-27 13:40:00,0.597,0.596,0.597,0.595,-0.17,-0.001,18588,1106911.0,0.34,0.05
2024-09-27 13:45:00,0.596,0.595,0.596,0.593,-0.17,-0.001,20170,1199891.0,0.5,0.06
2024-09-27 13:50:00,0.595,0.596,0.596,0.592,0.17,0.001,21967,1307904.0,0.67,0.06
2024-09-27 13:55:00,0.596,0.595,0.596,0.592,-0.17,-0.001,12172,724691.0,0.67,0.03
2024-09-27 14:00:00,0.595,0.595,0.596,0.593,0.0,0.0,19729,1173924.0,0.5,0.06
2024-09-27 14:05:00,0.595,0.594,0.595,0.592,-0.17,-0.001,11772,698892.0,0.5,0.03
2024-09-27 14:10:00,0.594,0.594,0.595,0.593,0.0,0.0,19141,1137622.0,0.34,0.05
2024-09-27 14:15:00,0.594,0.593,0.595,0.593,-0.17,-0.001,10416,618765.0,0.34,0.03
2024-09-27 14:20:00,0.593,0.595,0.597,0.593,0.34,0.002,15242,906206.0,0.67,0.04
2024-09-27 14:25:00,0.595,0.596,0.597,0.593,0.17,0.001,136606,8132977.0,0.67,0.39
2024-09-27 14:30:00,0.594,0.594,0.597,0.594,-0.34,-0.002,102789,6122729.0,0.5,0.3
2024-09-27 14:35:00,0.594,0.597,0.597,0.594,0.51,0.003,52770,3143197.0,0.51,0.15
2024-09-27 14:40:00,0.597,0.6,0.6,0.597,0.5,0.003,61958,3708282.0,0.5,0.18
2024-09-27 14:45:00,0.6,0.606,0.608,0.599,1.0,0.006,87946,5313068.0,1.5,0.25
2024-09-27 14:50:00,0.606,0.6,0.606,0.599,-0.99,-0.006,90074,5411770.0,1.16,0.26
2024-09-27 14:55:00,0.6,0.602,0.602,0.599,0.33,0.002,30593,1835796.0,0.5,0.09
2024-09-27 15:00:00,0.602,0.604,0.604,0.602,0.33,0.002,36382,2193263.0,0.33,0.1
2024-09-30 09:35:00,0.66,0.647,0.66,0.622,7.12,0.043,573103,37464683.0,6.29,1.65
2024-09-30 09:40:00,0.646,0.627,0.653,0.627,-3.09,-0.02,649817,41288146.0,4.02,1.87
2024-09-30 09:45:00,0.627,0.615,0.627,0.611,-1.91,-0.012,665101,41341623.0,2.55,1.91
2024-09-30 09:50:00,0.615,0.612,0.618,0.612,-0.49,-0.003,847772,52092361.0,0.98,2.43
2024-09-30 09:55:00,0.612,0.613,0.613,0.605,0.16,0.001,564637,34452300.0,1.31,1.62
2024-09-30 10:00:00,0.613,0.615,0.615,0.612,0.33,0.002,668472,41025563.0,0.49,1.92
2024-09-30 10:05:00,0.614,0.62,0.621,0.614,0.81,0.005,756911,46777669.0,1.14,2.17
2024-09-30 10:10:00,0.619,0.618,0.62,0.617,-0.32,-0.002,437394,27035606.0,0.48,1.26
2024-09-30 10:15:00,0.618,0.615,0.618,0.614,-0.49,-0.003,273236,16826076.0,0.65,0.78
2024-09-30 10:20:00,0.615,0.616,0.616,0.613,0.16,0.001,404829,24885532.0,0.49,1.16
2024-09-30 10:25:00,0.616,0.617,0.618,0.615,0.16,0.001,580043,35779080.0,0.49,1.67
2024-09-30 10:30:00,0.618,0.618,0.62,0.618,0.16,0.001,568972,35200901.0,0.32,1.63
2024-09-30 10:35:00,0.619,0.616,0.619,0.615,-0.32,-0.002,397298,24521447.0,0.65,1.14
2024-09-30 10:40:00,0.617,0.615,0.617,0.615,-0.16,-0.001,186902,11506179.0,0.32,0.54
2024-09-30 10:45:00,0.615,0.617,0.619,0.615,0.33,0.002,401394,24774464.0,0.65,1.15
2024-09-30 10:50:00,0.617,0.621,0.621,0.617,0.65,0.004,447849,27716965.0,0.65,1.29
