,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
726,517080,沪港深500ETF基金,0.83,0.8329,0.35,-0.002,-0.24,27546,2275641.0,0.83,0.83,0.819,0.832,1.32,0.48,0.59,-3.11,12701.0,14845.0,237576.0,10.44,0.0,0.0,237576.0,10.44,-246795.0,-10.85,9220.0,0.41,177,0.83,0.831,569166000.0,472407780,472407780,2024-11-11,2024-11-11 16:11:40+08:00
727,513060,恒生医疗ETF,0.412,0.4103,-0.41,-0.001,-0.24,28340691,1159291409.0,0.408,0.413,0.406,0.413,1.69,8.97,0.66,-2.73,13974159.0,14366532.0,-27409345.0,-2.36,-44109904.0,-3.8,16700559.0,1.44,19952842.0,1.72,7456509.0,0.64,4122,0.411,0.412,31582893312.0,13012152045,13012152045,2024-11-11,2024-11-11 16:11:56+08:00
728,159776,港股通医药ETF,0.824,0.8248,0.1,-0.002,-0.24,465183,38037866.3,0.818,0.825,0.81,0.826,1.82,27.86,0.93,-41.31,236486.0,228697.0,-838707.0,-2.2,167912.0,0.44,-1006619.0,-2.65,568368.0,1.49,270340.0,0.71,1955,0.823,0.824,166968765.0,137582262,137582262,2024-11-11,2024-11-11 15:34:33+08:00
729,159708,红利ETF,0.819,0.8181,-0.11,-0.002,-0.24,167606,13603186.456,0.819,0.819,0.803,0.821,1.95,5.75,1.05,-6.68,73730.0,93876.0,-608613.0,-4.47,-392904.0,-2.89,-215709.0,-1.59,124415.0,0.91,484198.0,3.56,138,0.818,0.819,291528304.0,238761681,238761681,2024-11-11,2024-11-11 15:34:21+08:00
730,561560,电力ETF,1.224,1.2223,-0.14,-0.003,-0.24,302513,36851997.0,1.224,1.226,1.212,1.227,1.14,11.22,0.9,52.0,116877.0,185636.0,-2834714.0,-7.69,-3257276.0,-8.84,422562.0,1.15,85263.0,0.23,2749451.0,7.46,20,1.223,1.224,269624208.0,330020031,330020031,2024-11-11,2024-11-11 16:11:46+08:00
731,513120,港股创新药ETF,0.771,0.7685,-0.33,-0.002,-0.26,19134701,1467711367.0,0.762,0.775,0.76,0.773,1.94,20.72,0.84,-3.04,9870641.0,9264059.0,-15914448.0,-1.08,-22607072.0,-1.54,6692624.0,0.46,7889515.0,0.54,8024927.0,0.55,-179,0.771,0.772,9235135488.0,7120289461,7120289461,2024-11-11,2024-11-11 16:11:42+08:00
732,159827,农业50ETF,0.769,0.7692,0.03,-0.002,-0.26,34630,2641888.2,0.769,0.77,0.756,0.771,1.82,2.53,0.68,2.56,17051.0,17579.0,-223202.0,-8.45,23241.0,0.88,-246443.0,-9.33,144624.0,5.47,78578.0,2.97,664,0.768,0.769,136716463.0,105134960,105134960,2024-11-11,2024-11-11 15:34:09+08:00
733,159905,深红利ETF,1.894,1.8871,-0.37,-0.005,-0.26,245621,45957307.4,1.871,1.896,1.852,1.899,2.32,1.76,0.64,-6.73,101715.0,143906.0,-8923579.0,-19.42,-5206098.0,-11.33,-3717481.0,-8.09,3327287.0,7.24,5596292.0,12.18,2042,1.891,1.894,1396443952.0,2644864845,2644864845,2024-11-11,2024-11-11 15:35:00+08:00
734,159303,恒生医疗ETF基金,1.125,1.1309,0.52,-0.003,-0.27,47416,5302361.8,1.125,1.128,1.107,1.128,1.86,12.16,0.63,-19.81,21485.0,25931.0,369386.0,6.97,-721105.0,-13.6,1090491.0,20.57,-316367.0,-5.97,-53019.0,-1.0,327,1.124,1.125,38991693.0,43865655,43865655,2024-11-11,2024-11-11 15:34:51+08:00
735,513280,恒生生物科技ETF,0.717,0.7177,0.1,-0.002,-0.28,525192,37425155.0,0.709,0.718,0.708,0.719,1.39,16.51,0.7,3.57,238979.0,286213.0,-995009.0,-2.66,-1205979.0,-3.22,210970.0,0.56,-82370.0,-0.22,1077378.0,2.88,657,0.716,0.717,318114496.0,228088094,228088094,2024-11-11,2024-11-11 16:12:03+08:00
736,516670,畜牧养殖ETF,0.662,0.6625,0.08,-0.002,-0.3,361231,23721307.0,0.66,0.663,0.651,0.664,1.81,3.24,0.61,7.6,182552.0,178679.0,-746482.0,-3.15,775655.0,3.27,-1522137.0,-6.42,197782.0,0.83,548700.0,2.31,-500,0.662,0.663,1113266304.0,736982293,736982293,2024-11-11,2024-11-11 16:11:52+08:00
737,516760,养殖ETF,0.646,0.644,-0.31,-0.002,-0.31,75796,4833940.0,0.64,0.647,0.632,0.648,2.31,3.05,0.71,-5.39,32849.0,42947.0,-254553.0,-5.27,456169.0,9.44,-710722.0,-14.7,-252066.0,-5.21,506620.0,10.48,100,0.645,0.647,248215100.0,160346955,160346955,2024-11-11,2024-11-11 16:12:00+08:00
738,510170,大宗商品ETF,0.956,0.9577,0.18,-0.003,-0.31,71590,6790974.0,0.958,0.958,0.939,0.959,1.98,3.3,0.8,-21.43,36265.0,35325.0,-468576.0,-6.9,61587.0,0.91,-530163.0,-7.81,-43944.0,-0.65,512519.0,7.55,500,0.955,0.956,216914800.0,207370549,207370549,2024-11-11,2024-11-11 16:11:45+08:00
739,159301,公用事业ETF,0.955,0.9562,0.13,-0.003,-0.31,69983,6668813.972,0.959,0.962,0.947,0.958,1.57,11.03,0.88,41.56,39124.0,30859.0,-544042.0,-8.16,0.0,0.0,-544042.0,-8.16,141277.0,2.12,402765.0,6.04,-70,0.955,0.956,63458357.0,60602731,60602731,2024-11-11,2024-11-11 15:34:45+08:00
740,560620,公用事业ETF基金,0.945,0.9473,0.24,-0.003,-0.32,22140,2093545.0,0.948,0.952,0.939,0.948,1.37,1.7,0.32,2.26,14127.0,8013.0,103333.0,4.94,15954.0,0.76,87379.0,4.17,-146504.0,-7.0,43171.0,2.06,-1,0.945,0.947,129867000.0,122724315,122724315,2024-11-11,2024-11-11 16:11:55+08:00
741,510990,180ESGETF,0.933,0.9348,0.19,-0.003,-0.32,21110,1965441.0,0.928,0.935,0.92,0.936,1.6,3.71,0.19,-3.59,13042.0,8068.0,-152245.0,-7.75,0.0,0.0,-152245.0,-7.75,126560.0,6.44,25685.0,1.31,-50,0.933,0.934,56948600.0,53133044,53133044,2024-11-11,2024-11-11 16:12:01+08:00
742,513150,港股通科技50ETF,0.901,0.8987,-0.26,-0.003,-0.33,192139,17196224.0,0.904,0.905,0.883,0.904,2.43,14.17,0.68,-18.14,69071.0,123068.0,7917.0,0.05,276781.0,1.61,-268864.0,-1.56,-261445.0,-1.52,253527.0,1.47,8,0.9,0.901,135559800.0,122139380,122139380,2024-11-11,2024-11-11 16:11:54+08:00
743,515630,保险证券ETF,1.484,1.4794,-0.31,-0.005,-0.34,317004,46574962.0,1.48,1.487,1.452,1.489,2.35,18.25,1.0,73.08,146821.0,170183.0,-5451068.0,-11.7,-5867761.0,-12.6,416693.0,0.89,3981263.0,8.55,1469805.0,3.16,-20,1.484,1.487,173717700.0,257797067,257797067,2024-11-11,2024-11-11 16:11:35+08:00
744,159625,绿色电力ETF,1.183,1.1821,-0.08,-0.004,-0.34,86788,10229803.7,1.172,1.186,1.17,1.187,1.35,4.45,0.52,29.36,45206.0,41582.0,-1210072.0,-11.83,0.0,0.0,-1210072.0,-11.83,266144.0,2.6,943928.0,9.23,-444,1.183,1.184,194913777.0,230582998,230582998,2024-11-11,2024-11-11 15:34:42+08:00
745,513020,港股科技ETF,0.885,0.8917,0.75,-0.003,-0.34,940403,82493640.0,0.877,0.887,0.867,0.888,2.25,18.36,0.84,-41.69,470118.0,470285.0,-2998850.0,-3.64,-9608421.0,-11.65,6609571.0,8.01,1813556.0,2.2,1185295.0,1.44,-168,0.885,0.886,512145408.0,453248686,453248686,2024-11-11,2024-11-11 16:11:51+08:00
746,510160,产业升级ETF,0.885,0.8842,-0.09,-0.003,-0.34,27706,2424330.0,0.889,0.889,0.873,0.888,1.8,0.91,1.34,-0.19,23463.0,4243.0,-69571.0,-2.87,539949.0,22.27,-609520.0,-25.14,42529.0,1.75,27042.0,1.12,1000,0.883,0.885,304057408.0,269090806,269090806,2024-11-11,2024-11-11 16:11:52+08:00
747,563000,中国A50ETF,0.861,0.8597,-0.15,-0.003,-0.35,743664,63324023.0,0.858,0.861,0.842,0.864,2.2,1.32,0.7,36.6,352989.0,390675.0,-6649854.0,-10.5,-4533977.0,-7.16,-2115877.0,-3.34,3763348.0,5.94,2886506.0,4.56,286,0.859,0.86,5615951104.0,4835333901,4835333901,2024-11-11,2024-11-11 16:11:34+08:00
748,510850,工银上证50ETF,3.15,3.1484,-0.05,-0.011,-0.35,61478,19233036.0,3.16,3.16,3.097,3.161,1.99,7.38,0.71,24.32,23993.0,37485.0,-501829.0,-2.61,3285321.0,17.08,-3787150.0,-19.69,-146258.0,-0.76,648088.0,3.37,30,3.142,3.148,83298900.0,262391535,262391535,2024-11-11,2024-11-11 16:11:59+08:00
749,159602,中国A50ETF,0.84,0.8405,0.06,-0.003,-0.36,388198,32276101.876,0.837,0.84,0.824,0.843,1.9,2.7,1.2,38.68,140185.0,248012.0,-1254065.0,-3.89,-2971653.0,-9.21,1717588.0,5.32,384762.0,1.19,869304.0,2.69,68,0.839,0.84,1436542944.0,1206696073,1206696073,2024-11-11,2024-11-11 15:34:57+08:00
750,512150,A50ETF,1.672,1.667,-0.3,-0.006,-0.36,109887,18197584.0,1.66,1.675,1.644,1.678,1.85,11.09,1.09,77.58,46577.0,63310.0,-3186880.0,-17.51,-1039863.0,-5.71,-2147017.0,-11.8,1922182.0,10.56,1264697.0,6.95,-3,1.672,1.674,99073400.0,165650725,165650725,2024-11-11,2024-11-11 16:11:58+08:00
751,517000,沪港深500ETF,0.826,0.8305,0.54,-0.003,-0.36,32528,2670648.0,0.823,0.826,0.815,0.829,1.33,0.62,0.4,9.12,19288.0,13240.0,-254554.0,-9.53,-410082.0,-15.36,155528.0,5.82,110993.0,4.16,143561.0,5.38,40,0.825,0.826,527793008.0,435957025,435957025,2024-11-11,2024-11-11 16:11:56+08:00
752,513320,恒生新经济ETF,1.09,1.0917,0.16,-0.004,-0.37,48553,5263962.0,1.069,1.096,1.069,1.094,2.47,6.56,0.79,-22.02,20776.0,27777.0,512149.0,9.73,0.0,0.0,512149.0,9.73,-322481.0,-6.13,-189667.0,-3.6,-172,1.09,1.091,74010600.0,80671554,80671554,2024-11-11,2024-11-11 16:11:51+08:00
753,562350,电力指数ETF,1.069,1.0682,-0.07,-0.004,-0.37,31783,3383356.0,1.074,1.075,1.058,1.073,1.58,9.24,0.66,17.5,14442.0,17341.0,-768800.0,-22.72,-10812.0,-0.32,-757988.0,-22.4,458293.0,13.55,310506.0,9.18,117,1.068,1.07,34410900.0,36785252,36785252,2024-11-11,2024-11-11 16:11:58+08:00
754,159697,油气ETF,1.065,1.0663,0.12,-0.004,-0.37,118151,12443847.7,1.075,1.075,1.033,1.069,3.93,17.63,1.16,49.04,46513.0,71638.0,1022129.0,8.21,2593342.0,20.84,-1571213.0,-12.63,-184371.0,-1.48,-837759.0,-6.73,-103,1.065,1.067,67022006.0,71378436,71378436,2024-11-11,2024-11-11 15:35:03+08:00
755,562900,现代农业ETF,0.776,0.7754,-0.08,-0.003,-0.39,87765,6743369.0,0.766,0.785,0.762,0.779,2.95,10.01,0.62,82.68,36935.0,50830.0,-687439.0,-10.19,285451.0,4.23,-972890.0,-14.43,418953.0,6.21,268486.0,3.98,7,0.775,0.776,87706300.0,68060089,68060089,2024-11-11,2024-11-11 16:11:57+08:00
756,159666,交通运输ETF,1.0,0.9996,-0.04,-0.004,-0.4,41085,4081458.4,1.0,1.002,0.987,1.004,1.49,5.56,1.29,57.51,23277.0,17808.0,-34983.0,-0.86,-779184.0,-19.09,744201.0,18.23,-161204.0,-3.95,196187.0,4.81,-318,1.0,1.001,73832905.0,73832905,73832905,2024-11-11,2024-11-11 15:34:09+08:00
757,563150,油气资源ETF,0.983,0.9859,0.29,-0.004,-0.41,5844,571269.0,0.987,0.987,0.969,0.987,1.82,1.23,0.2,63.69,814.0,5030.0,200727.0,35.14,0.0,0.0,200727.0,35.14,-163701.0,-28.66,-37027.0,-6.48,-100,0.98,0.985,47399000.0,46593217,46593217,2024-11-11,2024-11-11 16:11:51+08:00
758,516810,农业50ETF,0.728,0.7283,0.04,-0.003,-0.41,158692,11467059.0,0.716,0.73,0.716,0.731,1.92,8.0,1.29,9.25,102304.0,56388.0,-132106.0,-1.15,-3443292.0,-30.03,3311186.0,28.88,87650.0,0.76,44456.0,0.39,198,0.726,0.728,198478900.0,144492639,144492639,2024-11-11,2024-11-11 16:11:36+08:00
759,560030,800价值ETF,1.211,1.208,-0.25,-0.005,-0.41,9971,1198164.0,1.205,1.211,1.197,1.216,1.15,2.66,2.45,-1.25,3297.0,6674.0,17159.0,1.43,0.0,0.0,17159.0,1.43,-23800.0,-1.99,6640.0,0.55,1,1.208,1.211,37432000.0,45330152,45330152,2024-11-11,2024-11-11 16:11:47+08:00
760,159825,农业ETF,0.722,0.7219,-0.01,-0.003,-0.41,1680559,120084803.28,0.718,0.722,0.709,0.725,1.79,7.21,1.02,52.53,676357.0,1004202.0,-4866877.0,-4.05,1783030.0,1.48,-6649907.0,-5.54,1542053.0,1.28,3324824.0,2.77,-9254,0.722,0.723,2331077408.0,1683037889,1683037889,2024-11-11,2024-11-11 15:34:12+08:00
761,513200,港股通医药ETF,0.717,0.7158,-0.17,-0.003,-0.42,1609170,114596533.0,0.71,0.719,0.706,0.72,1.81,5.24,0.81,-12.55,817919.0,791251.0,-1465078.0,-1.28,-1785065.0,-1.56,319987.0,0.28,413282.0,0.36,1051798.0,0.92,100,0.716,0.717,3068282096.0,2199958263,2199958263,2024-11-11,2024-11-11 16:11:51+08:00
762,516730,证券公司ETF,1.185,1.1773,-0.65,-0.005,-0.42,144580,16933581.0,1.19,1.19,1.15,1.19,3.36,15.48,0.67,-6.93,79121.0,65459.0,-822725.0,-4.86,-1227890.0,-7.25,405165.0,2.39,-10388.0,-0.06,833113.0,4.92,952,1.181,1.185,93380800.0,110656248,110656248,2024-11-11,2024-11-11 16:11:39+08:00
763,159617,500价值ETF,1.18,1.1823,0.19,-0.005,-0.42,42200,4964912.871,1.177,1.186,1.165,1.185,1.77,9.09,1.02,8.19,26649.0,15551.0,534812.0,10.77,-1136160.0,-22.88,1670972.0,33.66,-177461.0,-3.57,-357351.0,-7.2,1,1.178,1.18,46418382.0,54773691,54773691,2024-11-11,2024-11-11 15:34:12+08:00
764,159698,粮食ETF,0.936,0.9378,0.19,-0.004,-0.43,91802,8516732.06,0.938,0.939,0.92,0.94,2.02,3.67,0.59,17.37,47045.0,44757.0,-321654.0,-3.78,-573775.0,-6.74,252121.0,2.96,-348274.0,-4.09,669928.0,7.87,380,0.935,0.936,249944378.0,233947938,233947938,2024-11-11,2024-11-11 15:34:06+08:00
765,516530,物流快递ETF,0.935,0.9339,-0.12,-0.004,-0.43,177336,16377640.0,0.94,0.94,0.917,0.939,2.45,18.51,7.61,89.07,110757.0,66579.0,-116222.0,-0.71,-859714.0,-5.25,743492.0,4.54,98656.0,0.6,17566.0,0.11,-1,0.935,0.939,95802300.0,89575151,89575151,2024-11-11,2024-11-11 16:11:39+08:00
766,563020,红利低波动ETF,1.159,1.1566,-0.21,-0.005,-0.43,196805,22678162.0,1.16,1.16,1.147,1.164,1.12,5.01,2.08,63.47,71054.0,125751.0,1759957.0,7.76,5988613.0,26.41,-4228656.0,-18.65,-2610428.0,-11.51,850470.0,3.75,-2731,1.156,1.159,392910000.0,455382690,455382690,2024-11-11,2024-11-11 16:11:51+08:00
767,515710,食品ETF,0.675,0.6723,-0.4,-0.003,-0.44,1067210,70945780.0,0.672,0.675,0.656,0.678,2.8,8.18,1.16,23.12,492088.0,575122.0,-10024364.0,-14.13,-11835825.0,-16.68,1811461.0,2.55,6128379.0,8.64,3895984.0,5.49,150,0.674,0.675,1304599808.0,880604870,880604870,2024-11-11,2024-11-11 16:11:46+08:00
768,159520,消费龙头ETF,1.095,1.0925,-0.23,-0.005,-0.45,167256,18114407.9,1.092,1.095,1.072,1.1,2.09,12.02,0.71,49.56,66365.0,100891.0,-2212977.0,-12.22,503454.0,2.78,-2716431.0,-15.0,1180859.0,6.52,1032118.0,5.7,-494,1.095,1.096,139177649.0,152399526,152399526,2024-11-11,2024-11-11 15:34:36+08:00
769,159506,恒生医疗ETF,0.865,0.8642,-0.09,-0.004,-0.46,2219632,190606093.7,0.856,0.866,0.851,0.869,1.73,40.1,0.81,7.04,1101020.0,1118612.0,-3135649.0,-1.65,-6895919.0,-3.62,3760270.0,1.97,514257.0,0.27,2621392.0,1.38,3915,0.864,0.865,553536976.0,478809484,478809484,2024-11-11,2024-11-11 15:34:18+08:00
770,159822,新经济ETF,0.648,0.6518,0.58,-0.003,-0.46,131625,8485465.97,0.647,0.651,0.641,0.651,1.54,5.11,0.84,-24.13,60605.0,71020.0,-1251486.0,-14.75,-38880.0,-0.46,-1212606.0,-14.29,794784.0,9.37,456702.0,5.38,845,0.647,0.648,257734315.0,167011836,167011836,2024-11-11,2024-11-11 15:35:03+08:00
771,159687,亚太精选ETF,1.284,1.2923,0.64,-0.006,-0.47,103996,13297703.5,1.291,1.291,1.273,1.29,1.4,4.75,0.9,35.4,60439.0,43557.0,-898558.0,-6.76,-674873.0,-5.08,-223685.0,-1.68,405031.0,3.05,493528.0,3.71,-5007,1.284,1.285,218928658.0,281104397,281104397,2024-11-11,2024-11-11 15:34:06+08:00
772,560050,MSCI中国A50ETF,0.855,0.8557,0.08,-0.004,-0.47,1499281,127184994.0,0.852,0.856,0.838,0.859,2.1,2.08,1.11,26.61,582599.0,916683.0,-3190762.0,-2.51,-2324762.0,-1.83,-866000.0,-0.68,633103.0,0.5,2557660.0,2.01,-116,0.854,0.856,7219934464.0,6173043967,6173043967,2024-11-11,2024-11-11 16:11:55+08:00
773,513180,恒生科技指数ETF,0.636,0.6348,-0.19,-0.003,-0.47,101632018,6393326048.0,0.625,0.638,0.62,0.639,2.82,25.65,1.11,-17.25,52999334.0,48632684.0,-97350384.0,-1.52,-135057152.0,-2.11,37706768.0,0.59,62766032.0,0.98,34584285.0,0.54,10259,0.635,0.636,39620759552.0,25198803075,25198803075,2024-11-11,2024-11-11 16:11:46+08:00
774,159307,红利低波100ETF,1.055,1.0558,0.08,-0.005,-0.47,18369,1927926.1,1.059,1.059,1.044,1.06,1.42,0.39,0.4,23.69,6141.0,12228.0,-117588.0,-6.1,130544.0,6.77,-248132.0,-12.87,-250295.0,-12.98,367883.0,19.08,-35,1.055,1.06,469903552.0,495748247,495748247,2024-11-11,2024-11-11 15:34:51+08:00
775,515100,红利低波100ETF,1.473,1.4722,-0.05,-0.007,-0.47,1243422,182303586.0,1.477,1.477,1.455,1.48,1.49,3.17,1.92,6.41,229764.0,1013658.0,3843885.0,2.11,3791370.0,2.08,52515.0,0.03,-5765757.0,-3.16,1921871.0,1.05,312,1.472,1.473,3924441504.0,5780702335,5780702335,2024-11-11,2024-11-11 16:11:48+08:00
776,513130,恒生科技ETF,0.627,0.6261,-0.14,-0.003,-0.48,87852006,5447157686.0,0.614,0.63,0.611,0.63,3.02,27.77,0.92,-24.03,43431342.0,44420664.0,-88931216.0,-1.63,-79013552.0,-1.45,-9917664.0,-0.18,55056832.0,1.01,33874287.0,0.62,1543,0.626,0.627,31630347008.0,19832227574,19832227574,2024-11-11,2024-11-11 16:11:57+08:00
777,159740,恒生科技ETF,0.625,0.6252,0.03,-0.003,-0.48,24026372,1484526459.128,0.61,0.627,0.609,0.628,2.87,31.04,0.96,-29.59,12031414.0,11994958.0,-21230400.0,-1.43,10164992.0,0.68,-31395392.0,-2.11,7335530.0,0.49,13894873.0,0.94,147176,0.624,0.625,7741120512.0,4838200320,4838200320,2024-11-11,2024-11-11 15:34:12+08:00
778,515450,红利低波50ETF,1.43,1.4295,-0.03,-0.007,-0.49,272710,38756031.0,1.435,1.435,1.409,1.437,1.81,1.6,1.18,-27.81,106065.0,166645.0,-3155384.0,-8.14,-5874680.0,-15.16,2719296.0,7.02,1967399.0,5.08,1187986.0,3.07,-10,1.43,1.431,1706335008.0,2440059061,2440059061,2024-11-11,2024-11-11 16:11:59+08:00
779,159525,红利低波ETF,1.014,1.0146,0.06,-0.005,-0.49,24851,2511366.115,1.016,1.018,1.005,1.019,1.28,2.75,0.31,-33.13,8990.0,15860.0,159264.0,6.34,-21169.0,-0.84,180433.0,7.18,-208792.0,-8.31,49529.0,1.97,-20,1.013,1.014,90243741.0,91507153,91507153,2024-11-11,2024-11-11 15:35:00+08:00
780,512550,A50ETF基金,1.556,1.5538,-0.14,-0.008,-0.51,61136,9413515.0,1.56,1.56,1.528,1.564,2.05,2.19,0.47,2.13,28483.0,32653.0,-1556232.0,-16.53,-39246.0,-0.42,-1516986.0,-16.11,425390.0,4.52,1130841.0,12.01,10,1.555,1.556,278906000.0,433977736,433977736,2024-11-11,2024-11-11 16:11:36+08:00
781,159747,香港科技ETF,1.147,1.1493,0.2,-0.006,-0.52,845879,96173248.25,1.138,1.153,1.123,1.153,2.6,28.22,1.06,-19.41,418847.0,427033.0,-452034.0,-0.47,930792.0,0.97,-1382826.0,-1.44,-691603.0,-0.72,1143636.0,1.19,2429,1.146,1.147,299712272.0,343769976,343769976,2024-11-11,2024-11-11 15:34:24+08:00
782,159549,红利低波动ETF,1.139,1.1406,0.14,-0.006,-0.52,160672,18211407.0,1.136,1.148,1.125,1.145,2.01,0.61,0.78,61.72,101614.0,59058.0,-334570.0,-1.84,-2215596.0,-12.17,1881026.0,10.33,212758.0,1.17,121813.0,0.67,-1,1.139,1.14,2634523888.0,3000722708,3000722708,2024-11-11,2024-11-11 15:34:18+08:00
783,512070,证券保险ETF,0.911,0.9091,-0.21,-0.005,-0.55,4318349,390160568.0,0.899,0.914,0.888,0.916,2.84,4.23,0.8,26.44,2200691.0,2117659.0,-32135032.0,-8.24,-59718613.0,-15.31,27583581.0,7.07,25251531.0,6.47,6883500.0,1.76,1591,0.91,0.911,10205479680.0,9297191988,9297191988,2024-11-11,2024-11-11 16:11:52+08:00
784,560150,红利低波ETF泰康,1.089,1.0881,-0.08,-0.006,-0.55,113001,12255789.0,1.095,1.095,1.079,1.095,1.46,2.12,1.19,-2.07,64394.0,48607.0,-277006.0,-2.26,0.0,0.0,-277006.0,-2.26,303852.0,2.48,-26848.0,-0.22,3000,1.087,1.089,532279296.0,579652153,579652153,2024-11-11,2024-11-11 16:11:46+08:00
785,510800,50ETF基金,1.262,1.2596,-0.19,-0.007,-0.55,175665,22021825.0,1.263,1.263,1.242,1.269,1.65,3.28,0.68,-0.59,79186.0,96479.0,-4151050.0,-18.85,-426051.0,-1.93,-3724999.0,-16.92,1795465.0,8.15,2355586.0,10.7,163,1.261,1.262,535576000.0,675896912,675896912,2024-11-11,2024-11-11 16:11:46+08:00
786,159509,纳指科技ETF,1.56,1.4797,-5.43,-0.009,-0.57,6120441,957062160.0,1.569,1.575,1.556,1.569,1.21,9.84,0.57,-14.38,2567846.0,3552595.0,-79989424.0,-8.36,-34077280.0,-3.56,-45912144.0,-4.8,33130650.0,3.46,46858786.0,4.9,-73801,1.56,1.561,6221564160.0,9705640090,9705640090,2024-11-11,2024-11-11 15:34:21+08:00
787,159561,德国ETF,1.031,1.0304,-0.06,-0.006,-0.58,67167,6908536.8,1.032,1.032,1.027,1.037,0.48,5.67,0.57,31.84,34832.0,32335.0,-1031740.0,-14.93,-174895.0,-2.53,-856845.0,-12.4,593825.0,8.6,437914.0,6.34,1184,1.03,1.031,118499489.0,122172973,122172973,2024-11-11,2024-11-11 15:34:27+08:00
788,515890,红利ETF博时,1.37,1.3703,0.02,-0.008,-0.58,101093,13776993.0,1.376,1.376,1.355,1.378,1.52,1.91,0.62,13.84,49364.0,51729.0,-1243122.0,-9.02,-3576057.0,-25.96,2332935.0,16.93,877739.0,6.37,365383.0,2.65,10,1.368,1.37,528443904.0,723968148,723968148,2024-11-11,2024-11-11 16:11:55+08:00
789,510630,消费30ETF,1.018,1.0182,0.02,-0.006,-0.59,758214,76256756.0,0.998,1.02,0.993,1.024,2.64,13.6,1.05,-0.38,315571.0,442643.0,-7588127.0,-9.95,-7045729.0,-9.24,-542398.0,-0.71,3157806.0,4.14,4430321.0,5.81,-168,1.019,1.02,557361504.0,567394011,567394011,2024-11-11,2024-11-11 16:11:51+08:00
790,159309,油气资源ETF,1.017,1.019,0.2,-0.006,-0.59,90856,9166745.085,1.023,1.023,1.002,1.023,2.05,11.45,0.61,41.53,37487.0,53369.0,486228.0,5.3,-708427.0,-7.73,1194655.0,13.03,-511985.0,-5.59,25757.0,0.28,1,1.014,1.023,79371736.0,80721056,80721056,2024-11-11,2024-11-11 15:34:54+08:00
791,517170,沪港深ETF,0.847,0.8504,0.4,-0.005,-0.59,13897,1171490.0,0.852,0.852,0.835,0.852,2.0,2.27,0.5,1.16,7595.0,6302.0,52689.0,4.5,0.0,0.0,52689.0,4.5,-76031.0,-6.49,23342.0,1.99,-300,0.847,0.848,61131800.0,51778635,51778635,2024-11-11,2024-11-11 16:11:44+08:00
792,516900,食品饮料ETF基金,0.677,0.6761,-0.13,-0.004,-0.59,68723,4596288.0,0.681,0.681,0.66,0.681,3.08,11.8,0.59,-20.02,32348.0,36375.0,-558163.0,-12.14,-404625.0,-8.8,-153538.0,-3.34,360672.0,7.85,197491.0,4.3,100,0.676,0.677,58229000.0,39421033,39421033,2024-11-11,2024-11-11 16:11:39+08:00
793,512690,酒ETF,0.674,0.6733,-0.1,-0.004,-0.59,30514715,2028783947.0,0.666,0.674,0.655,0.678,2.8,13.73,1.16,51.6,16283197.0,14231518.0,-270225424.0,-13.32,-366859024.0,-18.08,96633600.0,4.76,144929904.0,7.14,125295528.0,6.18,66380,0.673,0.674,22219850240.0,14976179062,14976179062,2024-11-11,2024-11-11 16:11:57+08:00
794,510680,上证50ETF基金,2.84,2.834,-0.21,-0.017,-0.6,140780,39609705.0,2.852,2.852,2.796,2.857,1.96,22.2,1.12,-6.59,70819.0,69961.0,-2135493.0,-5.39,-532495.0,-1.34,-1602998.0,-4.05,1820512.0,4.6,314981.0,0.8,42,2.838,2.84,63424700.0,180126148,180126148,2024-11-11,2024-11-11 16:11:58+08:00
795,517100,AH500ETF,0.833,0.836,0.36,-0.005,-0.6,29363,2436476.0,0.838,0.838,0.823,0.838,1.79,0.75,0.72,0.12,12436.0,16927.0,65806.0,2.7,-2500.0,-0.1,68306.0,2.8,-116070.0,-4.76,50264.0,2.06,-1,0.833,0.834,391102096.0,325788046,325788046,2024-11-11,2024-11-11 16:11:51+08:00
796,159750,香港科技50ETF,0.832,0.8333,0.16,-0.005,-0.6,524311,43229883.0,0.824,0.837,0.815,0.837,2.63,33.05,0.92,-3.27,242383.0,281928.0,643801.0,1.49,1046491.0,2.42,-402690.0,-0.93,-714509.0,-1.65,70709.0,0.16,-931,0.832,0.833,158618251.0,131970385,131970385,2024-11-11,2024-11-11 15:34:57+08:00
797,513080,法国CAC40ETF,1.496,1.485,-0.74,-0.009,-0.6,276190,41225378.0,1.492,1.498,1.49,1.505,0.53,7.87,0.75,69.49,122818.0,153372.0,-4780773.0,-11.6,-4975004.0,-12.07,194231.0,0.47,936456.0,2.27,3844316.0,9.33,-1,1.496,1.497,350916000.0,524970336,524970336,2024-11-11,2024-11-11 16:11:46+08:00
